Type;FSL-6;
Version;2.50;
Date;13.Jan 26;
Mode;ANALYZER;
Center Freq;960000000,000000;Hz
Freq Offset;0,000000;Hz
Span;2000000,000000;Hz
x-Axis;LIN;
Start;959000000,000000;Hz
Stop;961000000,000000;Hz
Ref Level;3,000000;dBm
Level Offset;0,000000;dB
Ref Position;100,000000;%
y-Axis;LOG;
Level Range;100,000000;dB
Rf Att;25,000000;dB
RBW;100000,000000;Hz
VBW;300000,000000;Hz
SWT;1,000000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
960180000;-68,819595336914063;
960184000;-65,289886474609375;
960188000;-71,249435424804688;
960192000;-79,287834167480469;
960196000;-66,062057495117188;
960200000;-65,303993225097656;
960204000;-76,841911315917969;
960208000;-64,509414672851562;
960212000;-74,346099853515625;
960216000;-68,430618286132812;
960220000;-67,735755920410156;
960224000;-65,042373657226563;
960228000;-67,231292724609375;
960232000;-64,6610107421875;
960236000;-73,342002868652344;
960240000;-67,005706787109375;
960244000;-62,841419219970703;
960248000;-66,456146240234375;
960252000;-76,952590942382812;
960256000;-74,286506652832031;
960260000;-76,275077819824219;
960264000;-66,470298767089844;
960268000;-70,823890686035156;
960272000;-71,583671569824219;
960276000;-86,511695861816406;
960280000;-65,163604736328125;
960284000;-81,678871154785156;
960288000;-75,4937744140625;
960292000;-59,632431030273438;
960296000;-75,602577209472656;
960300000;-66,817192077636719;
960304000;-69,761688232421875;
960308000;-66,089340209960938;
960312000;-64,412353515625;
960316000;-65,309173583984375;
960320000;-66,164901733398437;
960324000;-61,268543243408203;
960328000;-61,45556640625;
960332000;-59,195178985595703;
960336000;-58,181053161621094;
960340000;-53,829421997070313;
960344000;-51,953689575195313;
960348000;-50,774753570556641;
960352000;-48,800365447998047;
960356000;-47,416606903076172;
960360000;-46,468120574951172;
960364000;-45,506351470947266;
960368000;-43,963737487792969;
960372000;-43,192459106445313;
960376000;-42,136165618896484;
960380000;-41,040584564208984;
960384000;-39,684398651123047;
960388000;-38,889335632324219;
960392000;-37,936416625976562;
960396000;-36,9833984375;
960400000;-36,483230590820313;
960404000;-36,068710327148438;
960408000;-35,205299377441406;
960412000;-35,001094818115234;
960416000;-34,800643920898437;
960420000;-34,496681213378906;
960424000;-34,70654296875;
960428000;-34,485916137695312;
960432000;-34,643394470214844;
960436000;-34,613758087158203;
960440000;-34,824954986572266;
960444000;-34,911758422851563;
960448000;-34,932025909423828;
960452000;-35,232295989990234;
960456000;-35,715385437011719;
960460000;-36,439388275146484;
960464000;-37,118019104003906;
960468000;-37,327262878417969;
960472000;-38,209339141845703;
960476000;-39,270370483398437;
960480000;-40,165103912353516;
960484000;-41,816032409667969;
960488000;-43,165657043457031;
960492000;-44,445186614990234;
960496000;-45,349250793457031;
960500000;-46,393856048583984;
960504000;-47,999568939208984;
960508000;-50,727237701416016;
960512000;-53,247806549072266;
960516000;-50,976299285888672;
960520000;-51,728496551513672;
960524000;-55,611648559570313;
960528000;-56,491771697998047;
960532000;-61,966468811035156;
960536000;-64,469535827636719;
960540000;-57,742931365966797;
960544000;-61,584541320800781;
960548000;-63,650196075439453;
960552000;-62,174972534179688;
960556000;-66,057365417480469;
960560000;-83,056510925292969;
960564000;-71,108268737792969;
960568000;-64,747245788574219;
960572000;-66,354133605957031;
960576000;-67,927169799804688;
960580000;-69,545936584472656;
960584000;-69,428550720214844;
960588000;-69,390953063964844;
960592000;-73,395065307617187;
960596000;-71,71649169921875;
960600000;-72,98016357421875;
960604000;-69,227493286132813;
960608000;-62,640243530273438;
960612000;-68,295463562011719;
960616000;-73,959617614746094;
960620000;-72,588630676269531;
960624000;-69,592597961425781;
960628000;-67,153350830078125;
960632000;-63,952831268310547;
960636000;-71,448638916015625;
960640000;-62,129695892333984;
960644000;-82,660995483398438;
960648000;-77,79669189453125;
960652000;-68,659988403320312;
960656000;-72,296478271484375;
960660000;-72,464408874511719;
960664000;-71,939262390136719;
960668000;-69,217552185058594;
960672000;-71,060394287109375;
960676000;-67,717636108398438;
960680000;-74,860328674316406;
960684000;-68,204673767089844;
960688000;-66,7022705078125;
960692000;-74,333290100097656;
960696000;-70,900375366210937;
960700000;-67,113113403320313;
960704000;-70,476409912109375;
960708000;-61,938499450683594;
960712000;-67,41375732421875;
960716000;-80,540351867675781;
960720000;-71,036140441894531;
960724000;-64,748458862304688;
960728000;-69,367050170898437;
960732000;-70,176528930664062;
960736000;-72,657135009765625;
960740000;-74,781707763671875;
960744000;-67,859771728515625;
960748000;-72,865242004394531;
960752000;-65,608436584472656;
960756000;-68,882530212402344;
960760000;-70,7886962890625;
960764000;-70,109268188476563;
960768000;-66,108055114746094;
960772000;-71,271697998046875;
960776000;-62,983821868896484;
960780000;-74,164794921875;
960784000;-69,341201782226562;
960788000;-81,288673400878906;
960792000;-67,716529846191406;
960796000;-61,21795654296875;
960800000;-64,159614562988281;
960804000;-72,501556396484375;
960808000;-72,294342041015625;
960812000;-71,748268127441406;
960816000;-75,239608764648438;
960820000;-75,085533142089844;
960824000;-68,49468994140625;
960828000;-61,978801727294922;
960832000;-76,205894470214844;
960836000;-77,103477478027344;
960840000;-82,2437744140625;
960844000;-75,66021728515625;
960848000;-72,892372131347656;
960852000;-65,900657653808594;
960856000;-78,087425231933594;
960860000;-68,814666748046875;
960864000;-75,397407531738281;
960868000;-72,830802917480469;
960872000;-74,978179931640625;
960876000;-69,057907104492188;
960880000;-68,120643615722656;
960884000;-71,1497802734375;
960888000;-66,947113037109375;
960892000;-67,690536499023438;
960896000;-70,393463134765625;
960900000;-77,447952270507813;
960904000;-65,37274169921875;
960908000;-70,414268493652344;
960912000;-90,036407470703125;
960916000;-69,893325805664063;
960920000;-80,68670654296875;
960924000;-70,311912536621094;
960928000;-66,569534301757812;
960932000;-73,913238525390625;
960936000;-78,712654113769531;
960940000;-71,623756408691406;
960944000;-69,144798278808594;
960948000;-64,966636657714844;
960952000;-71,344406127929688;
960956000;-65,5606689453125;
960960000;-67,8240966796875;
960964000;-68,12310791015625;
960968000;-72,005538940429688;
960972000;-80,663490295410156;
960976000;-69,05242919921875;
960980000;-62,170680999755859;
960984000;-67,377388000488281;
960988000;-70,838714599609375;
960992000;-73,460853576660156;
960996000;-70,061210632324219;
961000000;-71,847030639648438;
